n,max_flow,electrical_alg,ratio
290,6.839570629,6.839570629,1
291,5.005105119,5.005105119,1
291,6.601637052,6.601637052,1
292,5.641361833,5.641361833,1
293,8.653041603,8.653041603,1
293,7.946415777,7.946415777,1
294,6.886242895,6.886242895,1
294,8.126703741,8.126703741,1
296,9.459777539,9.459777539,1
297,7.214215356,7.214215356,1
297,7.167886496,7.167886496,1
297,8.224748701,8.224748701,1
297,7.233337957,7.233337957,1
298,10.01265856,10.01265856,1
298,7.14875652,7.14875652,1
298,5.71694387,5.71694387,1
298,8.056501454,8.056501454,1
300,8.818737008,8.818737008,1
301,3.718103358,3.718103358,1
301,6.373034462,6.373034462,1
302,6.263681924,6.263681924,1
302,6.617141161,6.617141161,1
303,4.909250665,4.909250665,1
303,6.537389071,6.537389071,1
303,6.169538235,6.169538235,1
304,8.814947177,8.814947177,1
305,6.001218654,6.001218654,1
305,6.742341276,6.742341276,1
306,7.235811843,7.235811843,1
306,7.921821007,7.921821007,1
306,7.868447252,7.868447252,1
306,7.235811843,7.235811843,1
308,6.440207295,6.440207295,1
308,5.315125627,5.315125627,1
308,8.607841332,8.607841332,1
309,7.604348794,7.604348794,1
309,7.123025798,7.123025798,1
309,6.563953524,6.563953524,1
310,6.692728831,6.692728831,1
310,7.13877309,7.13877309,1
310,4.996777804,4.996777804,1
310,5.811707072,5.811707072,1
310,6.673528456,6.673528456,1
311,5.735336295,5.735336295,1
311,9.538591462,9.538591462,1
312,7.190740707,7.190740707,1
313,6.477311795,6.477311795,1
314,7.044020923,7.044020923,1
315,6.199228961,6.199228961,1
315,7.424969838,7.424969838,1
315,6.784406131,6.784406131,1
315,7.898490742,7.898490742,1
315,8.271555241,8.271555241,1
315,5.235439094,5.235439094,1
316,6.27778929,6.27778929,1
316,7.023546688,7.023546688,1
316,8.042015633,8.042015633,1
316,6.036289153,6.036289153,1
316,5.956477024,5.956477024,1
316,9.22676008,9.22676008,1
316,5.731886054,5.731886054,1
316,6.630836434,6.630836434,1
317,8.351899715,8.351899715,1
317,5.092689491,5.092689491,1
318,6.652890028,6.652890028,1
318,8.897704241,8.897704241,1
318,8.580322642,8.580322642,1
319,6.059700588,6.059700588,1
319,5.952557772,5.952557772,1
321,5.673254433,5.673254433,1
321,7.988857948,7.988857948,1
322,5.985197953,5.985197953,1
322,12.44593812,12.44593812,1
322,6.76913542,6.76913542,1
322,7.435186832,7.435186832,1
323,7.591149361,7.591149361,1
323,6.177464909,6.177464909,1
324,7.400908856,7.400908856,1
324,5.620783213,5.620783213,1
324,5.933826334,5.933826334,1
325,5.557097566,5.557097566,1
326,7.283462224,7.283462224,1
326,9.985137441,9.985137441,1
326,6.06081007,6.06081007,1
326,7.283462224,7.283462224,1
327,7.510923325,7.510923325,1
327,7.352558645,7.352558645,1
328,5.479323774,5.479323774,1
328,7.989855855,7.989855855,1
328,5.786207134,5.786207134,1
328,4.780879389,4.780879389,1
329,7.647571047,7.647571047,1
329,6.649871119,6.649871119,1
330,6.773165898,6.773165898,1
330,7.218935403,7.218935403,1
330,8.069363993,8.069363993,1
331,7.328262641,7.328262641,1
331,8.331978197,8.331978197,1
331,8.777103912,8.777103912,1
331,6.489996039,6.489996039,1
332,7.457771431,7.457771431,1
332,6.615264582,6.615264582,1
332,7.457771431,7.457771431,1
333,7.468831917,7.468831917,1
334,6.587786767,6.587786767,1
335,6.497040844,6.497040844,1
335,5.811586131,5.811586131,1
336,6.302956616,6.302956616,1
336,6.484974875,6.484974875,1
337,7.64259836,7.64259836,1
337,4.530964003,4.530964003,1
338,5.941144996,5.941144996,1
339,6.067112902,6.067112902,1
339,7.065136192,7.065136192,1
339,9.644694305,9.644694305,1
340,7.086559303,7.086559303,1
340,5.059874046,5.059874046,1
341,7.750274536,7.750274536,1
341,9.19013535,9.19013535,1
341,6.58254786,6.58254786,1
341,6.436753939,6.436753939,1
341,5.445940323,5.445940323,1
343,6.452932995,6.452932995,1
343,6.156032962,6.156032962,1
343,6.180487566,6.180487566,1
344,5.936337232,5.936337232,1
344,7.120165138,7.120165138,1
344,6.159792109,6.159792109,1
345,6.340778942,6.340778942,1
345,6.385598841,6.385598841,1
346,8.199455294,8.199455294,1
346,7.591183486,7.591183486,1
346,6.366600173,6.366600173,1
346,7.863027714,7.863027714,1
346,7.073495836,7.073495836,1
346,6.055394543,6.055394543,1
346,7.956028881,7.956028881,1
346,7.459926328,7.459926328,1
347,6.492110527,6.492110527,1
348,7.143672152,7.143672152,1
348,4.499897253,4.499897253,1
348,7.05349437,7.05349437,1
349,4.583656005,4.583656005,1
349,6.631590204,6.631590204,1
350,4.814810268,4.814810268,1
350,8.034560011,8.034560011,1
350,5.826734553,5.826734553,1
351,5.646797027,5.646797027,1
351,8.993343135,8.993343135,1
352,6.88072201,6.88072201,1
352,6.20305029,6.20305029,1
353,6.001021937,6.001021937,1
354,7.519321233,7.519321233,1
354,5.999862308,5.999862308,1
355,6.148188097,6.148188097,1
355,8.882682204,8.882682204,1
355,6.754873704,6.754873704,1
356,7.920971235,7.920971235,1
356,8.43031939,8.43031939,1
357,6.667925755,6.667925755,1
357,7.208535135,7.208535135,1
357,6.101981165,6.101981165,1
358,6.920820859,6.920820859,1
359,7.342816145,7.342816145,1
359,7.266390451,7.266390451,1
359,10.99842996,10.99842996,1
359,6.496167815,6.496167815,1
359,5.438522754,5.438522754,1
360,6.409796958,6.409796958,1
360,8.285078664,8.285078664,1
360,7.439244329,7.439244329,1
360,5.840699862,5.840699862,1
360,5.978928376,5.978928376,1
361,14.01748773,14.01748773,1
361,6.436861331,6.436861331,1
362,4.292142718,4.292142718,1
362,7.593417418,7.593417418,1
363,5.81346005,5.81346005,1
363,7.771391579,7.771391579,1
363,6.452272724,6.452272724,1
363,6.93131225,6.93131225,1
364,6.757233649,6.757233649,1
365,6.918181121,6.918181121,1
365,8.81243537,8.81243537,1
365,6.499264607,6.499264607,1
365,6.538197962,6.538197962,1
365,6.189746681,6.189746681,1
366,8.841933552,8.841933552,1
367,6.293094623,6.293094623,1
367,8.279893645,8.279893645,1
367,7.22478475,7.22478475,1
368,7.509043147,7.509043147,1
368,8.060352305,8.060352305,1
369,7.268443844,7.268443844,1
369,7.556629956,7.556629956,1
369,8.297551582,8.297551582,1
370,6.698605657,6.698605657,1
370,8.202013384,8.202013384,1
370,7.488275798,7.488275798,1
370,5.891169024,5.891169024,1
371,7.733855673,7.733855673,1
371,6.718067829,6.718067829,1
371,9.084232206,9.084232206,1
371,12.38087475,12.38087475,1
372,4.091699463,4.091699463,1
372,7.122141598,7.122141598,1
373,6.35975355,6.35975355,1
373,6.172040107,6.172040107,1
373,7.608682005,7.608682005,1
373,6.55188963,6.55188963,1
374,5.797285729,5.797285729,1
375,5.098356917,5.098356917,1
377,6.849146943,6.849146943,1
377,7.2544601,7.2544601,1
377,7.393565541,7.393565541,1
377,10.936819,10.936819,1
378,6.461094512,6.461094512,1
378,6.941117057,6.941117057,1
379,9.223006074,9.223006074,1
379,6.509967025,6.509967025,1
379,5.372008221,5.372008221,1
379,5.62942756,5.62942756,1
380,7.264757947,7.264757947,1
380,6.938973985,6.938973985,1
381,5.555714878,5.555714878,1
381,7.503417998,7.503417998,1
381,6.070073439,6.070073439,1
382,8.079331987,8.079331987,1
383,10.66883395,10.66883395,1
383,6.831461764,6.831461764,1
383,5.690218873,5.690218873,1
383,10.66883395,10.66883395,1
384,7.002205739,7.002205739,1
384,7.383636917,7.383636917,1
385,6.166935033,6.166935033,1
385,4.102894846,4.102894846,1
385,7.740984842,7.740984842,1
387,5.086920886,5.086920886,1
387,8.447707133,8.447707133,1
388,6.940020885,6.940020885,1
390,7.903389507,7.903389507,1
390,6.92040693,6.92040693,1
390,6.378895227,6.378895227,1
390,7.960327722,7.960327722,1
390,5.682486849,5.682486849,1
391,7.565221785,7.565221785,1
391,7.155265141,7.155265141,1
392,6.374943599,6.374943599,1
393,6.828092909,6.828092909,1
394,7.235458914,7.235458914,1
395,6.569582463,6.569582463,1
395,4.996082071,4.996082071,1
395,6.822209528,6.822209528,1
396,7.424944626,7.424944626,1
397,9.0874119,9.0874119,1
398,8.648182472,8.648182472,1
398,6.274802092,6.274802092,1
399,9.357154177,9.357154177,1
399,9.536825752,9.536825752,1
400,7.534385994,7.534385994,1
400,6.890608437,6.890608437,1
402,7.025145447,7.025145447,1
403,5.309082492,5.309082492,1
403,5.709935456,5.709935456,1
403,7.064476989,7.064476989,1
404,7.525328116,7.525328116,1
404,4.985368928,4.985368928,1
404,7.756217906,7.756217906,1
404,8.580865207,8.580865207,1
405,6.315854523,6.315854523,1
406,6.087412377,6.087412377,1
406,6.239427398,6.239427398,1
406,8.361015596,8.361015596,1
406,5.993592298,5.993592298,1
407,7.618683593,7.618683593,1
407,8.088464423,8.088464423,1
407,6.559863474,6.559863474,1
408,7.839652292,7.839652292,1
410,7.48800135,7.48800135,1
410,7.682622658,7.682622658,1
412,6.147616547,6.147616547,1
412,5.567595966,5.567595966,1
413,5.953304457,5.953304457,1
413,7.866561785,7.866561785,1
415,7.580089193,7.580089193,1
416,4.252299291,4.252299291,1
417,5.138740111,5.138740111,1
417,5.173885267,5.173885267,1
417,7.889954159,7.889954159,1
418,4.860624914,4.860624914,1
419,8.229734147,8.229734147,1
420,5.070972035,5.070972035,1
420,6.906106856,6.906106856,1
420,7.147666546,7.147666546,1
420,6.377991974,6.377991974,1
421,5.859930233,5.859930233,1
421,5.217327128,5.217327128,1
422,5.632718629,5.632718629,1
422,8.118363406,8.118363406,1
422,7.121079784,7.121079784,1
422,7.704480574,7.704480574,1
423,7.966646749,7.966646749,1
423,6.750250218,6.750250218,1
423,6.196034746,6.196034746,1
423,7.320936212,7.320936212,1
425,5.713604605,5.713604605,1
425,4.95129441,4.95129441,1
425,5.248214596,5.248214596,1
426,7.198123761,7.198123761,1
426,4.457868471,4.457868471,1
427,7.523264267,7.523264267,1
427,7.702383645,7.702383645,1
428,5.683447488,5.683447488,1
429,7.408857472,7.408857472,1
429,7.517466086,7.517466086,1
430,7.345382856,7.345382856,1
430,5.397405857,5.397405857,1
430,6.5653779,6.5653779,1
431,6.73169837,6.73169837,1
432,6.97398526,6.97398526,1
432,6.618482729,6.618482729,1
432,7.208297415,7.208297415,1
433,6.990141452,6.990141452,1
433,8.172522774,8.172522774,1
434,6.715295981,6.715295981,1
434,6.393241275,6.393241275,1
435,8.451688193,8.451688193,1
435,7.594703905,7.594703905,1
436,7.551755106,7.551755106,1
436,4.816374276,4.816374276,1
436,6.666073571,6.666073571,1
438,7.177240843,7.177240843,1
438,7.077518461,7.077518461,1
439,6.918813404,6.918813404,1
439,5.487477831,5.487477831,1
439,7.000405923,7.000405923,1
440,6.150316023,6.150316023,1
440,6.692756628,6.692756628,1
441,10.35448776,10.35448776,1
442,6.453273156,6.453273156,1
442,4.498957862,4.498957862,1
442,6.792524305,6.792524305,1
444,7.846436618,7.846436618,1
444,6.625505517,6.625505517,1
445,9.261359356,9.261359356,1
445,7.394093817,7.394093817,1
445,7.27329478,7.27329478,1
445,8.225091715,8.225091715,1
446,8.453007664,8.453007664,1
446,6.082247991,6.082247991,1
449,5.309040131,5.309040131,1
449,4.905923772,4.905923772,1
449,7.850263403,7.850263403,1
449,9.562328902,9.562328902,1
450,7.502209791,7.502209791,1
450,6.95589821,6.95589821,1
450,7.270836838,7.270836838,1
451,6.632704036,6.632704036,1
451,7.352282784,7.352282784,1
452,5.587977009,5.587977009,1
452,7.819038711,7.819038711,1
453,6.798958542,6.798958542,1
453,7.407999863,7.407999863,1
453,5.746115302,5.746115302,1
453,7.959196264,7.959196264,1
454,7.357812801,7.357812801,1
455,7.22801823,7.22801823,1
455,7.655642407,7.655642407,1
455,5.721233138,5.721233138,1
456,6.907569059,6.907569059,1
456,6.27965167,6.27965167,1
456,5.428545745,5.428545745,1
457,5.92427205,5.92427205,1
457,7.214929631,7.214929631,1
458,9.670562213,9.670562213,1
459,5.505747374,5.505747374,1
459,7.217272705,7.217272705,1
459,10.11590277,10.11590277,1
459,7.371782834,7.371782834,1
460,7.586488341,7.586488341,1
461,7.790870897,7.790870897,1
462,5.914477899,5.914477899,1
462,5.699288357,5.699288357,1
462,5.984199191,5.984199191,1
463,5.141822677,5.141822677,1
464,7.713469889,7.713469889,1
467,8.233766185,8.233766185,1
467,6.801050294,6.801050294,1
467,6.130346951,6.130346951,1
468,8.437668307,8.437668307,1
468,8.425857807,8.425857807,1
468,6.613142205,6.613142205,1
469,7.480953445,7.480953445,1
470,8.618734933,8.618734933,1
471,7.206673201,7.206673201,1
471,6.931114104,6.931114104,1
471,7.336941868,7.336941868,1
471,7.146815343,7.146815343,1
472,6.872565861,6.872565861,1
472,7.942928223,7.942928223,1
472,4.918152595,4.918152595,1
473,7.709524593,7.709524593,1
473,6.782827267,6.782827267,1
473,6.035016144,6.035016144,1
474,7.350961824,7.350961824,1
474,5.568051056,5.568051056,1
476,8.092062826,8.092062826,1
476,4.596121004,4.596121004,1
476,6.886972656,6.886972656,1
476,5.671312689,5.671312689,1
479,8.193105335,8.193105335,1
479,7.68333543,7.68333543,1
479,7.33258374,7.33258374,1
480,5.959182805,5.959182805,1
480,5.825056629,5.825056629,1
481,10.39516926,10.39516926,1
481,7.838155592,7.838155592,1
481,6.403367092,6.403367092,1
482,3.981525252,3.981525252,1
482,9.430806864,9.430806864,1
482,7.185784303,7.185784303,1
483,7.572226588,7.572226588,1
483,4.882130068,4.882130068,1
484,5.391987171,5.391987171,1
484,4.671475664,4.671475664,1
485,9.404428325,9.404428325,1
486,5.409202224,5.409202224,1
486,6.125946509,6.125946509,1
486,9.55485046,9.55485046,1
486,6.324704056,6.324704056,1
487,5.081933893,5.081933893,1
487,6.905652879,6.905652879,1
488,5.444007275,5.444007275,1
488,8.135432706,8.135432706,1
488,5.832411187,5.832411187,1
488,8.48158204,8.48158204,1
489,7.349699277,7.349699277,1
489,8.888053224,8.888053224,1
489,7.34137002,7.34137002,1
489,6.029895541,6.029895541,1
489,8.993736836,8.993736836,1
490,6.135413697,6.135413697,1
490,7.278414175,7.278414175,1
490,7.503507976,7.503507976,1
490,5.814459118,5.814459118,1
490,7.899384925,7.899384925,1
491,6.64217237,6.64217237,1
492,7.135204405,7.135204405,1
493,5.176304793,5.176304793,1
493,5.343945201,5.343945201,1
493,5.584505029,5.584505029,1
493,5.788099477,5.788099477,1
495,6.786325322,6.786325322,1
495,7.460609718,7.460609718,1
496,6.618903962,6.618903962,1
496,7.710762664,7.710762664,1
497,6.929240858,6.929240858,1
497,7.060369797,7.060369797,1
497,6.973460688,6.973460688,1
498,6.196956667,6.196956667,1
498,5.81257844,5.81257844,1
499,7.440952891,7.440952891,1
500,7.49807804,7.49807804,1
500,6.242061612,6.242061612,1
501,9.271398968,9.271398968,1
501,5.573407695,5.573407695,1
502,6.008365951,6.008365951,1
503,6.210966041,6.210966041,1
503,6.59861055,6.59861055,1
504,6.463606872,6.463606872,1
505,6.139968714,6.139968714,1
505,4.424095233,4.424095233,1
505,7.014321791,7.014321791,1
507,10.87729325,10.87729325,1
507,5.845254369,5.845254369,1
507,9.866358144,9.866358144,1
509,4.839765175,4.839765175,1
509,5.433010317,5.433010317,1
509,9.348664763,9.348664763,1
509,5.848228488,5.848228488,1
510,4.771194486,4.771194486,1
511,7.160721743,7.160721743,1
511,7.251482963,7.251482963,1
512,7.782778259,7.782778259,1
513,11.11108921,11.11108921,1
514,5.565497476,5.565497476,1
515,6.633417129,6.633417129,1
516,5.923227099,5.923227099,1
516,6.435280305,6.435280305,1
516,5.628274184,5.628274184,1
517,4.826655068,4.826655068,1
517,5.4276477,5.4276477,1
517,7.728568819,7.728568819,1
518,10.62816522,10.62816522,1
518,8.280235013,8.280235013,1
518,7.213403684,7.213403684,1
519,6.165120716,6.165120716,1
520,6.547002888,6.547002888,1
521,5.836151177,5.836151177,1
521,6.834476968,6.834476968,1
522,6.916236538,6.916236538,1
523,8.176385606,8.176385606,1
523,7.908923849,7.908923849,1
523,5.965590758,5.965590758,1
523,6.711886319,6.711886319,1
524,6.970910182,6.970910182,1
524,7.019602078,7.019602078,1
525,8.93789832,8.93789832,1
526,6.232913248,6.232913248,1
526,9.983567181,9.983567181,1
527,6.119758702,6.119758702,1
527,5.730516641,5.730516641,1
528,5.970625296,5.970625296,1
528,5.329505464,5.329505464,1
528,7.212286796,7.212286796,1
529,5.346419983,5.346419983,1
530,7.310818426,7.310818426,1
531,3.872251623,3.872251623,1
531,4.5294233,4.5294233,1
531,7.011192554,7.011192554,1
531,5.126354476,5.126354476,1
531,7.850339633,7.850339633,1
531,5.940645328,5.940645328,1
531,7.292769611,7.292769611,1
532,5.447779951,5.447779951,1
533,5.384555855,5.384555855,1
533,6.281117457,6.281117457,1
533,5.880920416,5.880920416,1
533,4.479382701,4.479382701,1
533,6.550763502,6.550763502,1
533,7.169821526,7.169821526,1
533,6.606547441,6.606547441,1
534,6.602946987,6.602946987,1
534,6.319128151,6.319128151,1
535,5.941944303,5.941944303,1
535,5.314907503,5.314907503,1
535,5.308560612,5.308560612,1
536,6.860652496,6.860652496,1
537,6.282143404,6.282143404,1
537,41.16746822,41.16746822,1
537,7.38895637,7.38895637,1
538,7.608266418,7.608266418,1
539,6.706549256,6.706549256,1
540,7.13152755,7.13152755,1
541,8.390290318,8.390290318,1
541,8.59526762,8.59526762,1
541,6.318507552,6.318507552,1
541,6.10712307,6.10712307,1
542,7.272846653,7.272846653,1
543,5.50830239,5.50830239,1
543,8.219656932,8.219656932,1
543,7.327696991,7.327696991,1
543,5.541721852,5.541721852,1
544,6.408293339,6.408293339,1
545,5.43636456,5.43636456,1
545,4.30320352,4.30320352,1
546,6.88387719,6.88387719,1
546,7.470550839,7.470550839,1
546,7.604058811,7.604058811,1
547,5.671078303,5.671078303,1
549,6.440907661,6.440907661,1
549,7.768797536,7.768797536,1
550,6.598240189,6.598240189,1
551,5.951124455,5.951124455,1
551,7.804520968,7.804520968,1
551,7.195452083,7.195452083,1
552,6.805587568,6.805587568,1
552,6.72573422,6.72573422,1
552,6.076319714,6.076319714,1
552,5.586477762,5.586477762,1
552,9.842160373,9.842160373,1
552,7.803384875,7.803384875,1
553,6.967315472,6.967315472,1
554,6.305364158,6.305364158,1
554,6.851805957,6.851805957,1
555,7.629919112,7.629919112,1
556,4.646919449,4.646919449,1
557,5.247980968,5.247980968,1
559,8.390024986,8.390024986,1
560,6.237765441,6.237765441,1
561,5.292773235,5.292773235,1
561,8.000092462,8.000092462,1
563,6.723003126,6.723003126,1
563,6.241899675,6.241899675,1
564,7.480179895,7.480179895,1
565,5.37710105,5.37710105,1
565,7.401927522,7.401927522,1
566,7.588060127,7.588060127,1
566,7.587868326,7.587868326,1
566,5.392394244,5.392394244,1
567,7.49979566,7.49979566,1
567,5.169555808,5.169555808,1
568,7.856280811,7.856280811,1
569,6.511261834,6.511261834,1
569,5.51176409,5.51176409,1
571,7.900588814,7.900588814,1
571,8.334830808,8.334830808,1
571,10.00036838,10.00036838,1
572,7.879856477,7.879856477,1
572,8.583462312,8.583462312,1
572,6.229060628,6.229060628,1
573,6.268410887,6.268410887,1
574,5.205798782,5.205798782,1
574,5.983771473,5.983771473,1
575,7.784874745,7.784874745,1
575,6.386447549,6.386447549,1
576,5.417259997,5.417259997,1
576,9.906152664,9.906152664,1
577,6.338938967,6.338938967,1
577,5.853082277,5.853082277,1
577,5.698793969,5.698793969,1
577,7.207213433,7.207213433,1
579,4.929166795,4.929166795,1
579,5.006156122,5.006156122,1
579,6.043348477,6.043348477,1
580,6.507373963,6.507373963,1
580,6.617046827,6.617046827,1
582,5.599401795,5.599401795,1
582,7.007075083,7.007075083,1
582,4.533361539,4.533361539,1
582,6.972289389,6.972289389,1
583,7.654403228,7.654403228,1
584,4.882691104,4.882691104,1
584,5.805015611,5.805015611,1
585,7.559317792,7.559317792,1
585,5.999376859,5.999376859,1
585,7.626337364,7.626337364,1
585,8.340077224,8.340077224,1
586,7.509602651,7.509602651,1
586,7.552338487,7.552338487,1
587,4.989028726,4.989028726,1
587,7.062514796,7.062514796,1
588,5.466597556,5.466597556,1
589,11.12711661,11.12711661,1
589,6.4087431,6.4087431,1
590,4.227826074,4.227826074,1
591,6.134066493,6.134066493,1
591,8.557285438,8.557285438,1
591,7.854085696,7.854085696,1
592,8.219877539,8.219877539,1
592,7.622488404,7.622488404,1
592,7.382133138,7.382133138,1
592,6.811823093,6.811823093,1
592,6.41974911,6.41974911,1
593,7.738058793,7.738058793,1
593,6.790543984,6.790543984,1
593,5.004214145,5.004214145,1
596,6.264172333,6.264172333,1
596,4.693573349,4.693573349,1
